P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34
-2.52278944733,0.449246897661,0.643234038951,-0.0172689588609,0.2790118323,0.576248309729,0.108721799045,0.344284073193,0.131707564951,0.260672721976,-0.111094703311,-0.030885648864,-0.0154224298837,-0.114492225053,0.0650265235407,-0.238181067957,-0.0763864470809,-0.187190015219,-0.113148587181,0.0687435236736,-0.10937465089,0.0618719755795,-0.0314401717787,0.0174215861006,-0.0796254531866,-0.0846322964413,-0.0355896661297,0.153223693922,0.13765529777,0.0282846374944,-0.108531492359,-0.21446860455,0.0811983723913,0.0619012201482,-0.149071044881
-2.61519959082,0.149520521408,0.873234681162,-0.00631389261044,0.319781249119,0.740116972534,-0.0371288241984,0.409956185497,0.080167069668,0.101612997806,-0.0646232798068,0.0689259845628,-0.173234188448,0.0904724354646,0.099498842054,-0.227584241591,-0.0122328479772,-0.184240744646,0.0275327583214,-0.0603167287454,0.0803389413162,0.0901185727531,0.142046815617,0.233880117019,0.120005395059,-0.130038214236,-0.182200693141,0.170099668102,0.153209587489,0.0427932248607,-0.0770550804223,-0.138546265377,0.0734107553083,0.00641078074157,-0.143571374718
-2.94354651427,-0.749638474727,1.00698353962,0.0673194441046,0.212514251429,0.417110174713,0.178527567074,0.527493571077,-0.0742538622464,0.00472298634703,0.147410331922,0.20076217213,-0.149469488495,-0.0833107635426,-0.144269255296,0.00691082788136,0.0338809920278,0.159933688389,0.0945988277959,0.0284048432895,0.00116940265121,-0.0999341297419,-0.0181328326233,0.0970998834618,-0.0632513898613,-0.108716452277,0.0524343399312,0.195922011983,0.0443783410272,-0.0358031000087,-0.0335259165355,-0.169044735128,-0.112026447771,-0.0866801341307,-0.18735758685
-2.97280413006,-1.25557815629,1.13261756287,-0.114952486198,0.0207415192544,0.407701369299,-0.0428112557304,0.559443938484,-0.0819646652514,0.0728803939315,0.364194768418,0.281132610798,-0.0814891211673,0.150600523828,-0.00727732040786,0.0832178418906,-0.165731238382,0.356569718258,0.122089354608,0.312218095855,-0.161628783109,0.0102735640803,0.0500969121607,0.235588320782,-0.284666447677,0.0608787022494,0.132832156406,0.169236745784,0.126914695022,0.2453307921,-0.102248563515,-0.186703219997,0.261437965372,0.126554189041,-0.13591415254
-2.99477491688,-1.17569137006,1.00283493991,-0.0601754028993,-0.225061333034,0.0286881069354,0.062223971031,0.226942190944,-0.0542786970117,-0.193559162694,0.304119350645,-0.345542563281,0.265848238531,0.0498133530795,0.170563064009,0.396356797967,0.235976057837,-0.167213249073,0.200669399861,0.136925001609,0.0970457312663,-0.145388041464,0.234666074116,0.0417659183172,-0.276718460881,-0.427825911289,0.335693563305,0.173807251636,0.165651199399,0.090440422982,0.2862314111,-0.381554995675,0.20572779914,0.098967359806,0.0356256560027
-2.98218658992,-0.760937310833,0.987614621494,0.13803034889,0.217747724653,0.326694149439,0.328751507996,0.462801266737,-0.130649708418,0.070697610606,0.174751311624,0.122267684307,0.0641781289742,0.129172776998,-0.0319787053305,-0.00423864694259,0.0285345789178,0.160966064272,0.0738087824579,0.0619102289009,0.207649177536,0.00943737320496,0.0713612699637,0.243643365497,-0.0305212405426,-0.0157278681674,0.138126266835,0.30139299455,0.0912158208808,-0.117901643858,0.0467169589702,-0.132180194705,0.195918329803,0.0365584788536,-0.0603258041127
-1.48691884441,0.679668208996,-1.82277330901,-0.474824142456,-0.188084429784,0.391110093152,-0.0755555134224,-0.159123908316,0.28576306637,0.474842781976,-0.0853832453797,-0.387404241631,0.120996497021,0.726699778163,-0.665654125359,-0.227015826004,0.200989494639,0.131002982488,0.150685317342,0.0297060832148,-0.162007545766,-0.253118494262,0.0777174463975,-0.0116908957188,-0.331035670664,-0.228658955962,-0.0937551777307,0.274126522529,0.157293116459,-0.215669929221,0.33673684073,0.331651881917,-0.27452298354,-0.24967041216,-0.0898928283577
-2.37375940087,0.375593506611,-1.47965469686,-0.16280331946,-0.181406767319,0.204157343312,-0.216391226046,0.0897223244066,0.25365386699,0.431812294753,-0.109525432384,-0.64427420699,0.0936625587527,0.302994433193,-0.348108119518,-0.187606080085,0.387013004664,0.161436183043,-0.212729051637,0.0502876065308,-0.105691737586,-0.167168428872,-0.116776757228,0.0210718086201,0.0524005779676,-0.0653664075722,0.0495685734043,-0.22425865703,-0.0819556767239,-0.22647044963,0.00278543665178,0.196776833672,0.150504393065,0.165772356662,0.226645122056
-2.61611440049,-0.0318846559109,-1.37799170432,-0.387549594141,-0.334071888746,0.036077350288,-0.146921074705,0.070914013662,0.546761574688,0.540490111774,-0.00102771672596,-0.664148042581,-0.104344711204,0.0514940886887,-0.518055415117,-0.372741588719,0.143397133687,0.0576546584039,-0.232740191319,-0.0583671180414,-0.274675780022,-0.360168662504,-0.0812555374558,0.0395493755685,0.0594699584745,-0.0323111458224,-0.172871888055,-0.078105082328,-0.33356469109,-0.1817404045,-0.0481943663149,0.169275722835,-0.281149232612,0.0291031295134,-0.00731539079679
-2.99355237983,-0.82072181655,-1.09691923111,-0.331359688285,-0.457791694645,-0.00797196793007,-0.289535535799,0.263739953635,0.0544115867318,0.227004596837,-0.0674376714055,-0.69440390352,0.16555355424,-0.0682414593218,-0.169919683775,0.110656941044,-0.0922336700873,0.0189706472719,-0.0742141875955,0.272544357753,-0.172647200206,-0.384986875879,0.0142833759756,-0.131721659171,0.102191786635,-0.2183550011,0.0198792335164,-0.285055944338,-0.316325967175,-0.344291206382,0.112044745364,-0.00318236986696,-0.165570259152,0.226618583803,0.124000890082
-3.00790483889,-0.917183100558,-1.16689171304,-0.300971085066,-0.316593624762,-0.287593227334,0.209732844131,0.140874659502,0.358083672757,0.136451311018,0.0708203670441,0.0477852927937,-0.0847726779376,0.097913947716,-0.0647146049101,-0.126800842728,-0.0635982449945,-0.126439461294,-0.18651751494,0.102328202965,-0.213910506252,0.121609244967,-0.0736390590963,0.0518082567257,0.0405284051087,0.0441869772858,0.061959210251,-0.0684781301051,-0.0392823279551,0.0612191406153,0.0873839100564,0.0432273022974,-0.00351862784442,-0.0925531432077,-0.141429937151
-2.87920424744,-0.562702844946,-1.14689938413,-0.241501077381,-0.314161485635,-0.276126023406,-0.0250980472784,0.312981364786,0.462540835171,-0.0210355307952,-0.24762623275,-0.300335315249,-0.118588176228,-0.0166177548912,0.0720480891032,0.222158305601,0.179068522244,-0.167955205595,-0.0396390416881,-0.1143721313,0.1979162893,0.233998347282,-0.383243547402,0.219575108422,-0.309745762652,-0.0189762665397,0.0191880406184,-0.0412017836075,-0.145000234662,-0.355822222267,7.62948889865e-05,0.0562559748314,-0.042238226022,-0.0453327854339,0.0863931287357
-2.81616720646,-0.396316499876,-1.28151408747,-0.306329562793,-0.32960667799,-0.274343349103,0.133584102248,0.0486829592125,0.624828163853,0.0600852918367,-0.00297299411229,-0.172822624907,-0.101405137988,0.0599064301278,0.0718693121109,-0.0570678924665,-0.0273883950241,0.0877152631048,0.138727414182,-0.138997962313,-0.325180837138,0.18196220092,-0.210969778342,0.243292218252,-0.344460676886,-0.0185826092409,0.0130696463789,-0.191028568733,-0.0723937633805,-0.294476188973,-0.0319701029036,0.211055400972,0.0088013806219,-0.0667472144946,0.00605898083719
-2.61324960901,-0.260648006217,-1.20042798559,-0.569163753431,-0.404137980047,0.093826859657,-0.326130965974,0.165680825059,0.734611768254,0.133190643444,-0.220020794701,-0.345101835525,-0.099634051136,-0.218840997364,0.403322960692,-0.0568842805962,0.198375906982,0.0336117462953,0.0489909808682,-0.0774339302323,-0.0744406923679,0.12985441857,0.0581104878163,-0.0372426326071,-0.282110568126,-0.299871507542,-0.154314132006,-0.0885155173069,0.0507947563894,-0.135835480352,0.0235885271127,0.163856887407,-0.000935464176415,0.113996933638,-0.15228263617
-2.47862469882,0.140225860206,-1.38221228001,-0.393298403442,-0.274637089968,0.0637510462027,-0.429480955064,0.15906025886,0.499725903625,0.120798031564,-0.320607360541,-0.510317077718,-0.0252964043027,-0.417200848844,0.321570762573,0.0629654844146,0.321696033806,-0.293589053027,-0.0567369947635,-0.374983468524,0.174543194108,0.156504661741,0.0112939322954,0.000824615969695,-0.0905950018004,-0.47387012018,-0.452610247927,0.0718901805141,-0.119465726383,-0.200459215755,0.0675976000329,0.252168821837,0.0558089561687,0.32051374362,-0.0559504349145
-2.43940011992,-0.419440815786,-1.30362541001,-0.709320028441,-0.523219162285,0.198511346836,-0.252904749841,0.0449184734215,0.31841659877,-0.0459787286388,-0.165576670609,-0.688758612927,-0.0157533300006,-0.37119569771,0.00817389084027,-0.116544575145,0.178108794064,-0.435556407369,0.189360773746,0.0270318356419,0.139903371896,-0.20477586787,0.344289354472,0.207833570018,0.200753194685,0.0685571972608,-0.576125840537,0.12722721821,0.16448778611,-0.170000051935,-0.0141963969497,0.168482556751,-0.238027035795,-0.0586286236345,0.0834755168458
-2.51063726525,-0.586970538079,-1.44965257376,-0.697825037793,-0.505855574202,0.0562283743683,0.286200581667,-0.126934009727,0.323095524204,-0.0241983894571,0.0852631295568,-0.107970479896,0.0933820861048,0.00485154215166,-0.218201958947,-0.443860023904,-0.0792915083744,-0.304583182773,-0.369135730916,0.00235952607745,0.0294319374216,-0.144813354598,0.341923514072,0.233727141867,0.190569739538,0.226563695742,-0.552162518794,0.145638295213,0.405257430845,-0.188246558066,-0.00305177470681,0.0144132758344,-0.168045393549,-0.186870114957,0.161547056005
-2.83614216948,-0.66059976273,-1.43868691436,-0.290802720494,-0.249282405653,0.0223112434829,0.300747036495,-0.161119500641,0.0034356271675,0.0823217151426,0.237887220009,0.31773018979,0.246664864703,0.191027960166,0.178448440976,-0.451620115438,-0.128221293432,0.0257798327221,-0.462646082563,-0.139101814028,-0.138523760666,0.0410564162574,0.292616993811,0.162213826009,-0.0569465519561,-0.116871885242,-0.349611943416,0.147906976033,0.39202110234,-0.0103229784044,0.144493681522,-0.033098949189,-0.264829061398,0.0586542232484,-0.0830075085929
-2.66437912812,-0.916901133938,-1.02619409695,-0.710556353357,-0.661743863841,0.0430782609339,0.178435474571,0.169488473038,0.190857908776,-0.0756422383415,0.0223700366973,-0.0459812476916,0.187344582526,0.108674169599,-0.0159844075176,-0.217088158189,-0.227810759491,-0.112811901824,-0.0692174015179,0.30991356331,0.0287048394808,0.2723410542,0.238742324919,0.313236726485,0.480135846904,0.0145208835002,-0.206241790656,-0.187852322142,0.0685655949228,-0.146243162135,0.26776566004,-0.112025234478,0.0384030228248,0.0600766567826,0.187133114744
-2.17787295416,-0.273942604929,-1.26594773325,-0.83396638924,-0.548280257661,-0.0463963737842,-0.35624260238,0.351933761804,0.0863718060898,0.295687460426,-0.228712522725,-0.300516364875,0.0475287083931,-0.183810956729,0.462973275656,0.0699341769611,0.255502106842,-0.0623785932574,0.482561297451,-0.0190229282818,0.0636457766743,-0.0457307181315,-0.155898153089,0.185108458898,0.1492354257,-0.119180432281,-0.114775338907,0.226062886457,-0.11453276009,-0.23282403428,-0.0222105351323,-0.055883390212,0.0673104548153,-0.0363770184379,0.209414413474
-2.14251913167,0.0811792784385,-1.54452118197,-0.375830698979,-0.157921693327,0.217602110528,-0.839772005516,0.240555425883,-0.250598351099,0.258579177272,-0.196396080977,-0.909987174997,0.207219419218,0.203059574703,-0.122193550473,0.288695060309,0.602387937477,-0.173364025668,0.286131276054,0.280731478954,-0.205892903075,-0.112484956315,-0.0148769389446,0.150820730963,0.0119100298747,-0.306821472814,-0.0669064176644,0.235240817026,0.475134492993,-0.0632444660885,0.03050249751,0.0708308499135,0.510777034069,0.0076981955243,0.00212692111989
-2.75644061826,-0.149519989182,-1.26286347485,0.080450874685,0.251185031871,0.597396670765,-0.588372461528,0.484414177581,-0.34334015706,0.301460479605,-0.39714168056,-0.473884923049,-0.141173498968,-0.248885672768,-0.522357480905,-0.172237967972,0.187457334344,0.180542422601,0.0481316930103,0.265393096325,-0.165010922129,0.0715057291532,-0.192084567838,0.10506662228,0.168132814568,-0.0333560643366,0.533429003193,0.0968566602776,0.129495106796,-0.0746084760741,-0.0926699787057,0.171294562721,0.39123976734,0.14179251848,-0.204519797306
-3.09696898457,-0.886895030164,-1.00811971212,-0.123537030501,-0.155166776582,0.359654842112,-0.113634505807,0.425317761618,-0.0561235027052,0.233303756716,-0.440475959912,-0.512226630472,0.194578876944,-0.311794286918,-0.635775713424,-0.255335154511,-0.246145178248,0.0175127443654,-0.00208036652635,0.0944595104593,-0.112578323855,0.114155914859,0.154000370923,-0.0642082254468,0.249218247403,-0.0881009003806,0.475301828513,-0.0919254592373,-0.0909962240458,-0.0443174141804,0.107171255362,0.273488144973,0.151410220627,0.133512220369,0.00490960628895
-3.23804777203,-1.37044057853,-0.731326950356,-0.0292374267298,-0.330555453062,-0.361343794273,-0.435595442641,0.451745448989,-0.0900704872619,-0.141594867333,-0.391017345732,-0.333529840604,0.132142272197,-0.270143778509,-0.334597815677,0.0855477598706,0.0592182173598,0.084878822145,-0.283913968277,0.206002136235,0.275767377994,0.092222581277,0.230607965254,0.158836112581,0.157529940639,0.101269832881,0.0887088736041,0.0696732396934,-0.264629293666,-0.0641558891299,0.200338761162,0.306792201279,-0.00692441998724,0.186147481994,-0.0844031573065
-3.28494313173,-1.318218243,-0.955698888406,-0.0546922682008,-0.129582161623,-0.155259335046,-0.0223445604067,0.57230637961,0.197376801649,-0.159248251875,-0.151564608853,-0.160144825511,-0.0251517375738,-0.00891475978736,-0.143749104723,-0.117707152184,-0.158858598736,-0.0270593804374,-0.416680787611,0.0784630576957,0.113764769455,-0.027386383601,-0.154005443656,0.196836001037,0.162498455542,0.0120063741823,-0.0432660911181,0.134220559116,-0.144251203384,0.0123569530032,-0.0098833538782,0.138936942428,0.102421579876,0.0086810489738,-0.260749522067
-3.34896325493,-1.501993418,-1.01714263855,0.00896760940656,-0.197676049092,-0.406066180554,0.135358585687,0.318945089856,0.254076107422,-0.163637718871,0.143631369492,0.00174984162086,0.0884685994638,0.291259552529,-0.263393199006,-0.177217787634,-0.179316741154,0.0205297880108,-0.0801776026263,-0.322040672083,-0.405612529476,-0.0100584275343,-0.0776810229704,0.1354884953,0.0955363817118,-0.0466677355832,0.133170640062,0.107920893225,-0.145908158057,0.0690349593651,-0.0016332772628,0.0565986691402,-0.0449354128304,-0.0580873723137,-0.244527057545
-3.36715540599,-1.56373419408,-0.899422171568,-0.000584099501843,-0.199581316521,-0.276067475477,-0.0450400984272,0.651050914797,0.0841354629783,-0.257869734542,-0.163437158446,0.00695020583355,0.178671067696,0.275045644771,0.0591926554938,-0.0183501842106,0.0241124837673,0.0860096313638,0.139538611499,-0.234830422112,-0.13501138752,-0.0704059283128,-0.130133950694,-0.0620144015336,-0.0228295285236,0.143175223416,0.0282552965584,0.163115942563,-0.0702369410098,0.0819959566381,-0.0869691505396,0.178381342189,-0.0328792208088,-0.226135440253,-0.110653626769
-3.31960016744,-1.4089143088,-0.883180020559,-0.115545881347,-0.309903559283,-0.481240849929,0.116642854694,0.353271877052,0.426367122224,-0.068282386329,-0.0609424348079,0.068755316062,0.0693668060107,0.434232840954,-0.0195897321495,-0.344954248671,-0.0693602463892,0.158911154599,-0.0210181642918,-0.218854273237,0.0285514059454,-0.0733585761581,-0.0415217595512,0.139157388706,0.0192547250066,0.156818576093,-0.136039699105,0.139922883247,0.281193830383,0.087566607853,-0.0127093378385,0.136936680896,0.0742296116704,-0.30701112887,-0.1634172317
-3.31516007836,-1.58015023497,-0.825973378822,-0.158588536098,-0.379072649788,-0.492517297452,0.103530507947,0.424730095581,0.339918404111,-0.0955654214231,0.0210246977551,0.121872436319,0.0199139735726,0.315280277969,-0.116257987639,-0.321334110497,-0.0707050773393,0.0177764237554,0.216159547789,-0.302581690428,-0.370178710372,0.0381474367118,0.0236401240346,0.344089964902,0.119849511508,0.131930230777,-0.0898127575715,0.0477364153115,0.0911644633826,0.147428175572,0.017041584439,0.102478650577,-0.0125826829441,-0.193095329137,-0.208698869181
-3.17905070174,-0.723773671821,-1.2475589043,0.138049956057,0.0523750469507,-0.0181713084532,0.23739475329,0.225643809434,-0.0396751508352,-0.245885812072,-0.391788911058,0.134623615291,0.346049777533,-0.173991941644,-0.171497904866,-0.250668137911,-0.318427958906,0.0513814367735,-0.13602781699,-0.148596198906,-0.109544867795,0.124294249222,-0.301050251717,-0.0105720914934,-0.104994238761,-0.0929872575759,-0.00735077177107,-0.223849729637,-0.0301098611588,-0.0469576284481,-0.202256581789,0.112075919528,-0.196623432441,-0.0266197568048,-0.144783229615
-3.1512780599,-0.584449465142,-1.50704954352,0.215145557931,0.101506041255,-0.224082868273,0.579087856476,-0.0952766514187,0.0380321953667,-0.28346355215,-0.140593788346,0.342426762501,0.501955455302,0.0776626105759,-0.072340023813,-0.275977997118,-0.248777862776,0.0321728797788,-0.364553028678,-0.41968596148,0.16527487944,0.0685453076354,-0.263900264516,0.023490323529,-0.0870891033732,-0.345968609127,0.0904289159348,0.0201890946062,0.0414011975337,-0.192347020453,-0.0456461853758,0.216630038036,0.010191738123,-0.141584910148,0.0756825237922
-3.13762312952,-1.40479578776,-1.04456589845,-0.330534092949,-0.418329498052,-0.274938263827,0.0627009493231,0.334072013476,0.146117201821,0.202170762801,0.112122520564,0.259519298102,0.335047505714,0.617848996885,-0.0256730904259,-0.212771537751,-0.199011236866,0.224198125239,-0.220031997094,-0.0860751492049,-0.242196565568,-0.102051257256,0.033550761794,0.121754655367,0.154691609332,-0.169936486197,0.0154923704299,0.316234577216,-0.116005512549,-0.138377822908,0.0473672183502,-0.0118534385263,0.21228568744,0.102158297096,0.135090012056
-3.14272611992,-1.52664318975,-0.953780366183,-0.460266881319,-0.560631603348,-0.322488585011,0.0234119651619,0.424570675055,0.17452890006,0.292823445008,0.0788632431257,0.0789427687065,0.274613195996,0.44582764569,-0.0815726271998,-0.351724188349,-0.241457947071,0.247341032932,-0.206006797197,0.224071449731,-0.317495540202,-0.13515798177,0.0348253183491,0.108051008723,0.136031033436,-0.196458317402,0.130670783405,0.110170244884,0.00591067403576,0.0680030988459,0.0324429038073,-0.118175100522,0.0712579650656,-0.0385070286492,0.0808774868009
-3.24346925007,-1.41322946597,-0.988155670055,-0.185483051438,-0.525824195133,-0.378567688338,0.276613774749,0.38942340519,0.221453064996,-0.0680792920927,-0.00157397184073,-0.0170557038997,0.278920605949,0.149301187448,-0.175248570147,-0.366452219914,-0.169365783989,-0.0244848760303,-0.292714915641,0.242408085393,-0.264030320341,-0.0506619747147,-0.05323773678,0.172630482311,0.0882403492215,0.14716715369,0.26293662176,-0.121037827334,-0.166679201516,0.106145371209,0.0782279934495,0.0635738475159,-0.12637713086,-0.147735068005,0.0162864599441
-3.28642624395,-1.64790897923,-0.809784195202,-0.16989274203,-0.387745907709,-0.203598997451,-0.229031323042,0.701057149518,-0.0586807189212,-0.305939992798,-0.341188875657,-0.0488081809044,0.302058914683,0.160012306135,0.250975969662,0.188832944673,0.106514331188,-0.00945895625402,0.117807848314,-0.0115700223835,0.0642213721228,-0.094436845451,0.00982703047694,0.0390861393122,-0.133556788688,-0.162064957578,0.133662146764,0.115527495866,-0.365480913278,0.0385336475471,0.0307930983871,0.0214037701701,-0.424068326612,-0.0132022884847,0.0549082898661
-3.27054255653,-1.56953055529,-0.948256447232,-0.152327128575,-0.383214058243,-0.294366796422,0.109741401241,0.517599696651,-0.00129904512499,-0.212285186152,-0.193394787706,0.0760888407121,0.263477667863,-0.005853358303,0.0606734453917,0.0263619703283,0.0516849740273,-0.0152583568453,-0.499964827363,0.0786699463555,0.111367672436,-0.128541293298,0.0169447096557,-0.098440333172,-0.0163356987991,-0.0706616665004,0.267425956972,0.0916954425027,-0.3456395971,0.0910077367046,0.106028409915,0.114668262908,-0.290343748285,-0.044181760179,0.0210552887964
1.39068172377,0.471621244728,0.552820598826,-0.860122690861,-0.492609999358,-0.372430460688,-0.429941208822,-0.270964046023,-0.221204652048,0.343681825805,-0.199546204298,0.187435193089,-0.141921059287,0.0746134415793,-0.319169161305,0.403106910312,-0.00952149774862,0.113824954572,0.0626022318564,-0.185298586375,0.0406083360366,0.143291673084,0.0494122628246,-0.129852499871,0.165992198742,0.0828875050019,-0.00958004876995,0.0583494507985,-0.157358945631,0.170885524937,0.121483555728,0.0735474611294,0.259272377241,-0.105292829561,0.293091848209
1.53083165397,0.240672655802,0.276997716339,-1.04668745014,-0.411128803384,0.103691744064,0.115373360065,-0.348062725134,-0.144361320761,-0.274588850977,0.399987343963,-0.161124542241,-0.0822565102404,0.550821169066,-0.208357467729,0.415164280977,-0.225683027319,-0.0519979039231,0.129671151877,-0.0651597155932,-0.0857246770632,0.0653089121506,0.00504243080963,-0.383575906647,0.228339103383,-0.13614826506,-0.0620243023291,-0.200028051393,0.115191782973,-0.11425476873,0.0374465331057,0.191343891444,0.251645605736,-0.161273080679,0.011926438103
1.94142345618,0.231489690951,0.273721142007,-1.02208153019,-0.209326341399,0.118213829358,-0.164492823361,-0.724161579,-0.487735227523,-0.43111579331,0.161511161229,-0.00080672589352,-0.0453335875293,0.395049358416,-0.0828890315507,0.178099198463,-0.496628865584,0.0174932313304,-0.0192098040755,0.419298937639,-0.0254080788133,-0.250804083382,0.0836641702002,-0.30014752301,0.0336993531454,0.164492977822,0.0449082093197,-0.191016265734,0.00794474704351,-0.172188134076,0.0704856629302,0.0441801328104,-0.147857105214,-0.220086425362,-0.140352742713
2.33148757757,0.0586868119693,0.142268493707,-1.12185720813,-0.378882575275,0.394021292192,0.208648496031,-0.645617584601,-0.31370713685,-0.479175378949,0.413285192466,-0.17093627096,0.0190155412976,0.41228448597,0.0338585546883,-0.0230528622487,-0.583792364975,0.0577738380908,0.161824572036,0.0651777901695,-0.253134228896,0.00635273767324,-0.0598783744117,-0.250608751383,0.00848665129458,0.279187621551,0.456566050359,-0.303368208761,-0.0331858385513,0.317825190816,0.192816818565,-0.0225804417423,-0.390320269055,-0.253365505038,-0.0172528016092
2.32337536087,0.165912633596,0.10119619599,-1.15078363267,-0.484094384329,0.42119823594,0.29123709827,-0.651741843763,-0.389251345067,-0.437799797801,0.311676359466,-0.168535974897,-0.00674618079046,0.275045623561,0.222413362109,0.0316053937744,-0.573090158968,0.125963261157,0.0864201041121,-0.0967133438277,-0.11216396629,-0.0864035770504,-0.148480189551,-0.214663967681,0.07395064682,0.184058454177,0.349045936084,-0.252806888722,-0.0634335937631,0.220035611076,0.34913002983,0.0775231693926,-0.299558885403,-0.16577466817,-0.157765789218
2.34428537518,0.175870440626,0.135019389945,-1.1159286825,-0.479573020052,0.332603234932,0.2076609659,-0.543321338333,-0.509030168992,-0.106521177603,0.297910568883,-0.302772757369,0.0765327981088,0.090293591038,0.427716331532,0.182114902033,-0.487314741824,0.130111450894,0.125598771861,0.1376068362,-0.0757421606678,-0.0714747180302,-0.0383633223282,-0.0868069084939,0.113006007132,0.0631765492965,0.301438967986,-0.260421488519,-0.354069745837,0.03494066489,0.302294475089,-0.0771140962389,-0.359230114763,-0.167104496106,-0.13813368677
2.61400993986,-0.0640951246897,0.204639633829,-1.07699565529,-0.205315390395,0.68615687573,0.0108521109196,-0.287289651776,-0.615385708089,-0.245852606977,0.0417732313536,-0.357505359757,-0.0373429606469,0.140617254294,0.362405996348,0.162849209213,-0.537510593257,0.0285133283311,0.192820208232,0.372435183584,0.129588402357,-0.10221227217,-0.225661682007,-0.128737574347,-0.0269551477561,-0.00991815461023,0.524134779071,-0.108996856747,-0.296614279652,-0.0868571214551,0.120479800949,-0.0868606492512,-0.171712186738,-0.0765563074567,-0.0412860339427
2.43571718686,0.0300358977464,0.177000539099,-1.029236003,-0.120664100226,0.436367208225,0.0394705139705,-0.292392402594,-0.490170858751,-0.400247248406,0.106198781378,-0.228190520067,-0.172627150615,0.0457231284884,0.273222289789,0.106320883908,-0.22644479069,-0.103120647023,-0.178242840093,0.428432994132,0.252805510444,-0.104447478918,-0.156340210859,-0.109517806844,-0.0558936984354,0.0364858254035,0.407723931186,-0.011799541468,-0.170511445031,-0.243132453614,0.153279524391,-0.0341590118789,-0.0287693272527,-0.180017904413,0.00729014599982
2.26548258508,0.160834416038,0.173164072709,-0.836355326849,-0.237262915668,0.145301377238,-0.177991386181,-0.558398127136,-0.67709752167,0.150578195258,0.177461970448,-0.286931329559,0.106423288333,0.0412031046803,0.320049596886,0.228012075122,-0.252498305083,-0.0730952603961,0.0456155610688,0.428775001321,0.293052195615,-0.21383727552,0.00591218259701,-0.326633875391,-0.0724338335964,-0.0371333974435,0.180292901824,-0.0523392362165,0.0456866358731,-0.119256955573,0.19137396322,-0.0869054767656,-0.222164972411,-0.327921866541,-0.0658339361844
2.78356827644,-0.299393602863,0.314668812004,-0.979991024061,-0.249080366677,0.159237955758,0.0669611144895,-0.469095710952,-0.172852534284,-0.263061873598,0.307121007175,0.122441946936,0.0543678440489,0.336445195726,-0.0484808206633,-0.0211361122527,-0.0516176173749,0.242008719971,0.239489733428,-0.00336994041011,-0.0155369221242,0.158100071936,0.0213011010758,-0.493666200165,0.141094099509,0.0422898967855,0.385441043468,-0.182923349751,0.0873944323986,-0.300251546526,0.409484908073,0.141324549022,-0.208018704517,-0.140657470806,0.0642999215959
2.75749484235,-0.416464014247,0.334769134964,-1.02475936611,-0.260135785395,0.509091424038,-0.00630798049183,-0.265151140051,-0.47429242318,-0.0816911181612,0.322414269338,-0.260872711047,0.172568257446,0.358901104543,0.257641987509,0.278666283369,-0.212683804246,0.17035658133,0.574177753122,-0.103850615323,0.181442802709,0.130115719716,-0.159003965785,-0.496688534463,0.0081093990168,0.0584140190903,0.394220277096,-0.202030021166,0.131272348249,-0.185013997943,0.472494743406,0.280643551129,-0.24525380416,0.0217072009836,0.0287661443485
2.30536857127,-0.107341380996,0.3486718187,-1.04890539342,-0.265300888677,0.468259637379,0.0651599483024,-0.21214395466,-0.697900480937,0.155180310604,0.193864916874,-0.0696231658933,0.0348373001188,0.24477175673,0.187652559458,0.178586802951,-0.352410683751,0.250269935473,0.311992129463,0.184067192387,0.317450004437,-0.0255994629239,-0.243674950047,-0.420729691192,-0.123280317346,0.0599487971612,0.370248665071,-0.141534058995,0.210633205149,-0.212387657659,0.146693273518,0.25884312344,-0.0658317185763,-0.0755476065858,-0.111110733964
2.0508010061,0.0151551313489,0.32488566413,-0.836116767509,-0.220151990204,0.376619889231,-0.0891480323171,-0.378967586416,-0.686144827411,-0.495850966592,0.124418557703,-0.261796294207,0.00465589179355,0.370411890589,0.188749129393,0.260502464254,-0.136300946433,-0.19109712493,0.498350588161,0.0948022039801,0.336898923997,-0.0255169741169,-0.193499198619,-0.300649798613,-0.27095606955,-0.213638604778,0.323785877275,-0.181807618576,0.254333649885,-0.285652981852,0.132603501103,0.0628438649544,0.026649639904,-0.205050215329,-0.148688000695
2.3631941465,-0.130964450353,0.406094620589,-0.841416277586,-0.108297152185,0.728917767903,-0.237337909611,-0.129046020589,-0.7701441181,-0.255206319787,0.134278271125,-0.0697088007749,-0.221820742893,0.261835443521,-0.0355947030761,0.248644901832,-0.247089260204,-0.151003337758,0.3131882327,0.161230764264,-0.114170896491,0.220537616469,-0.0934041996045,-0.346311943085,-0.0569021630042,0.165685045093,0.275810186885,-0.386151559042,0.0994139046207,-0.182775549013,-0.0372095033075,-0.122583769796,-0.341098465869,-0.128910564298,-0.210412695161
